52030000,,,,,,,,,,,
,158300000,313600000,,,,,,,,129000000,
,42560,,,,,,,,2482000,,
,23970000,,,,,,,,,,
207900000,,13250000,,,,,,,,,
,,,,,,,,,6531000,,
,4333000,5995000,,,,,5921000,,,,3382000
,,,,,,,,,0,,
,,,,,,,,,4199000,,
,,,,0,,,,,,,
,,2511000,,,,,,,,,
,6591000,,,,,,517700,,,,
9682000,,,,,,,,,,,
70140000,96200000,122500000,,,,,17760000,,29060000,,40310000
,4774000,4654000,,,,,,,1397000,,
,,,,,,,,,1386000,,
,,17220000,,,,,,,,,
,,,,,,,,,,8570000,
97690000,167900000,,,,,34590000,36630000,,,91640000,50070000
635200,,,,,,,,,,,
,17550000,,,,,,,,,25660000,
5906000,,,,,,,,,,,
33850000,,,,,,,,,,,
,28110000,,,,,,,,,,
,11270000,10910000,,,,,,,,3272000,
,,16070000,,,,,,,,,
,1426000,1827000,,,,,,,,1223000,1174000
,0,,,,,,,,,,
0,,6464000,,,,,,,,,0
,8381000,,,,,,,,,,
,,,,,,,,0,,,
,,0,,,,,,,,,
,95320000,,,,,,,,,,
0,10730000,,,,,,,,,,
,2858000,,,,,,,,,,
,,6767000,,,,,,,,,
,2398000,,,,,,,,,,
8114000,,,,,,,,,,3685000,
,18750000,,,,,,,,,,4434000
,31120000,40770000,,,,,,,,,
16500000,21090000,25480000,,,,,,,,11410000,
,,0,,,,,,,0,,
0,,2293000,,,,,,,,,
19340000,6845000,16280000,,,,,,,0,6004000,7920000
22740000,19800000,19650000,,,,,,,,11320000,
,6360000,,,,,,,,,,
,,,,,,,,499800,,,
89060000,,76870000,,,,,,,,39410000,47730000
,23030000,,,,,,,,,,
,,,,,,,,,,9602000,
,,33800000,,,,,,,,,
4391000,,,,,,,,,9158000,4214000,
,31950000,,,,,,,,,,
31820000,,,,,,,,,,,
25690000,7008000,,,,,,,,,,20470000
85550000,170200000,,,,,,,,,70670000,57380000
19850000,,,,,,,,,,,
,,45520000,,,,,,,,,
,,,,,,,,,,,0
,0,,,,,,,,,,0
,,53620000,,,,,,,,,
,0,,,,,,,,,,
,,,,,,,,,,100500000,
,10060000,,,,,,,,,,
59830000,116600000,99970000,,,,,,,,,
11620000,1176000,,,,,,,,,,
,,32070000,,,,,,,,,
,,,,,,,,,,,20740000
,84920000,,,,,,,,,,
,129800000,96530000,,,,,13950000,,118100000,190500000,61500000
,28950000,,,,,,,,,,
,,17290000,,,,,,,,,
,,,,,,,,,,,180200000
,,5274000,,,,,,,,,
,1867000,,,,,,,,,,
,,1636000,,,,,,,,,
61880000,,,,,,,,,,,
,81390000,22410000,,,,,,,,,
25540000,18550000,,,,,,,,,,
18970000,6857000,,,,,,,,0,3442000,9329000
56910000,146300000,127000000,,,,,,,177900000,,
0,,,,,,,,,,,
210100000,,,,,,,,,,,
,,0,,,,,,,,,
,2882000,0,,723000,,,1764000,2104000,17840000,4156000,
,20320000,54750000,,,,1566000,,7134000,12890000,,10650000
2728000,,,,,,,,,,,
,,10950000,,,,,,,22950000,,
,,,,,,,,,,3637000,
,1649000,,,,,,,,,46970000,
,52720000,,,,,,,,18790000,,15900000
958100,,,,,,,,,,,
,,,,,,,,,,,12540000
,,46730000,,,,,,,,,
8304000,,,,,,,,,,,
,28960000,,,,,,,,,,16080000
,,,,,,,,,,,477700
,,11590000,,,,,,,,,
,3000000,,,,,,,,,,
0,22870000,,,,,,,,,,
,,89880000,,,,,,,30580000,,
16770000,,1518000,,,,,,,,,
,,,,,,,,,0,,
,,,,,,,0,,,,
,206900000,193500000,,,,,,,,,
,,0,,,,,,,,,7743000
,6613000,,,,,,,,,,
164900000,18310000,,,,,,,,,,
,23220000,,,,,,,,,,0
,,,,,,3217000,,,,,
108000000,3767000,209100000,,,13710000,22370000,39310000,36060000,90710000,,57260000
24940000,7355000,33520000,,,,,,,,16700000,
,151500000,161200000,,,,,,,,,
,0,,,,,,,,,,
2593000,7529000,4056000,,,,,,,2237000,,
17650000,,,,,,,,,,,
22360000,,,,,,,,,,,
,,,,,,,,4167000,17170000,11230000,
2802000,,,,,,,,,,,
25640000,,,,,,,,,,,
,,,2343000000,,,,,,,,
,81860000,,,,,,,,,,
,,7972000,,,,,,,,,
,22960000,,,,,,,,,,
,,33180000,,,,,,,,,
,,0,,,,,,,,,
0,,0,,,,,,,10600000,,2963000
,0,,,,,,,,,,
,,,,,,,,,0,,14390000
,15620000,,,,,,,,,,
,115200000,104100000,,,,,,,,,59160000
,,,,,,,,,,4018000,
,3426000,,,,,,,1224000,,,
,,72340000,,,,,,,,,
,,,,,,,,,,,1045000
6534000,26960000,,,,,,,,,,2707000
,0,,,,,,,,,,
,,,,,,,1436000,,,,
,,13530000,,,,,,,,,
,0,,,,,,,,,,
,,0,,,,,,,,,
,54090000,,,,,,,,,,
,5892000,3927000,,,,,,,,,
7654000,,,,,,,,,4745000,5052000,
,,,,,,,,,,,11030000
,,,,,,,,,0,,5122000
,,,,,,,,,2083000,,
,,,,,,,,,,,91210000
,,4272000,,,,,,,,,
,26460000,,,,,,,,,,
,,,,,,,0,,,,
,,,,,,,,,,0,
,,3903000,,,,,,,,,
,9246000,,,,,,,,,,
,,,,,,4097000,,,,,140500000
,5009000,4154000,,,,,,,1751000,2325000,3053000
,,39850000,,,,,,,,,
0,,,,,,,,,,,
35360000,,,,,,,,,,,
,,32410000,,,,,,,,,
,4435000,,,,,,,,,,
,7596000,,,,,,,,,,
,22520000,,,,,,,,,,
,,11160000,,,,,,,,,
,22520000,,,,,,,,,,
,1891000,,,,,,,,,,
,,0,,,,,,,,,
,0,,,,,,,,,,
,,,,,,,,620100,,,
,,5178000,,,,,,,,,
46420000,,,,,,,342000,,,,
,69400000,70440000,,,,,,,,,
,,,,,,,,,,,0
,,,,,,,,,6535000,,
,24450000,,,,,,,,,,
,,47250000,,,,,,,,,
,1765000,,,,,,,,,,
,,,,,,0,,,,,
,,,,,,,,,,,140700000
,,3188000,,,,,,,,,
,,,,,,,,,,89710000,
13740000,,,,,,,,,,,
,,,,,,,0,,,,
4531000,7266000,,,,,,,,,,
,4453000,,,,,,,,,,
,39930000,75150000,,,,,,,,,
,42810000,,,,,,,,,,
,531500,,,,,,,,,,
20150000,,0,,,,,,,,20050000,
,,,,,,,0,,,,
129300000,0,,,,,,,,,,
,,10480000,,,,,,,,,
,,0,,,,,,,,,
,46170000,9685000,,,,,,,,,
,,39520000,,,,,,,,,
,0,,,,,,,,,,
32490000,,0,,,,,,,,,
50080000,55460000,51770000,,,,7525000,10360000,,23900000,,
,8666000,9459000,,,,,,,,3589000,4597000
,,0,,,,,,,,,
,,50110000,,,,,,,,,
,,,,,,,,,,,38850000
,,,,,,,,,,2375000,1755000
,11660000,,,,,,,,,,
0,,70650000,,,,,,,0,,82250000
,11340000,,,,,,,,,,
12770000,,13930000,,,,,,,,,7012000
,,,,,,,,,0,,
,0,,,,,,,,,,
,11370000,11930000,,,,,,,5483000,5289000,
,,0,,,,,,,,,
,2591000,,,,,,,,,,
0,,,,,,,,,,,
,,6717000,,,,,,,,,
,,4162000,,,,,,,,,
,,,,,,,,,,,1157000
16560000,22880000,,,,,,,3671000,,,10880000
,116800000,159100000,,,,18960000,21300000,,,45300000,
0,,107500000,,,,,,,,,
,4572000,,,,,,,,,,
,,,,,,,,,,,7354000
,,,,,,,,,5523000,,
55280000,,,,,,,,,,,
65390000,,,,,,,,,,,
,,,,,,,,,,,1670000
,15170000,,,,,,,,,,
,,,,,,,,74330000,,,
0,,,,,,,,,,,
,6941000,,,,,,,,,,
,,0,,,,,,,,,
0,,,,,,,,,,,
,,0,,,,,,1555000,,4962000,
8453000,,,,,,,,,,,
,,,,,,,,,,39980000,
,2469000,,,,,,,,,,
,,79030000,,,,,,,,,
,,,,,,12050000,,,,,12720000
91840000,,,,,,,,,,,
0,,,,,,2201000,,,,,382000
,,,,,,,,,,1211000,
10800000,,,,,,,,,,,
,,417900000,,,,,,,,,
,91490000,,,,,,,,36970000,33320000,23600000
,39850000,57420000,,,,,,,,25420000,
,,,,,,,,,0,,
,2650000,7284000,,,,,,,,0,
,,,,,,,,,0,,
,,,,,,,,,803000,,
,,4647000,,,,,,,,,
,31010000,,,,,,,,,,
,,14720000,,,,,,,,,
54740000,46420000,33210000,,,,,,,,,
,,21690000,,,,,,,,,14990000
,,48490000,,,,,,,,17530000,
,8050000,,,,,,,,,,0
,,296200000,,,,,,,,,
,,,,,,571700,,,,,
,3012000,3739000,,,,,,,1343000,,
,,0,,,,,,,,,
,46650000,,,,,,,,,,
14920000,,,,,,,,,,,
,,,,,656200,,,,,,
,0,,,,,,,,,,
,,,,,,72050000,,53470000,,,
,7391000,9981000,,,,,,,,,
,,,,,,,,,2995000,,
,37620000,19850000,,,,,,,,,
,,243000000,,,,,,,,,
,7535000,,,,,,,,,24720000,
2277000,,,,,,,,,,,
663300000,,824200000,,,,,,,,,
,,,,,,,,,,,27220000
,18280000,20730000,,,,,,,,,
,,,,,,,,,,,0
,,,,,,,,,,1637000,
,,0,,,,,,,,,
47400000,,38830000,,,,,,,,,
,,45880000,,,,,,,,,
,,64800000,,,,,,,,,
,,,,,,,,,,0,
,,,,,,,,,,0,
,,5157000,,,,,,,,,
8190000,,,,,,,,,,,
18510000,4805000,8629000,,,,,,,,,3427000
,,,,,,,,,3015000,,
6922000,,6859000,,,,,,,,1052000,
,,,,,,1198000,,,,,
,13630000,,,,,,,,,,
,60070000,,,,,,,,,,
,,,,,,,,,,,0
0,,,,,,,,,,,
0,,,,,,,,,,,
,,,,,,,,,6705000,,
,,,,,,,,,,,2112000
,,54800000,,,,,,,,,
21170000,24580000,22370000,,,,,,,,,19860000
571800,,,,,,,,,,,
,,,,,,,,,44530000,,27490000
0,19170000,27000000,,,,,,,17030000,,
,,,,,,,,,,4860000,
,5375000,,,,,,,,,,
,276700000,,,,,,,,,,
,0,,,,,,,,,,
10700000,,,,,,,,,,,
,,,,,,,,,,,5559000
,4587000,3967000,,,,,,,,,
13580000,,,,,,,,,,,
,,,,,,,,,36190000,,
,,,,,,,,3616000,,43670000,
,,,,,,,,,0,,
,,3274000,,,,,,,,,
10920000,,,,,,1660000,,,,,
,,,,,,,,,,,1286000
,6294000,27780000,,,,,,,,,
91470000,44730000,247900000,,,,,,,,,16480000
,,,,,,,,,,4951000,
,0,,,,,,,,,,
,,20080000,,,,,,,,,
,,,,,,,,,,,6748000
,,,,,,,,,,6043000,
,,,,,,,,,,245000000,
4253000,2922000,8392000,,,,,,,,,0
,,15160000,,,,,,,,,
0,,,,,,,,,,,
,,64260000,,,,,,,40990000,34380000,
,0,,,,,,,,,,
3569000,,,,,,,,,,,
83930000,,,,,,,,,,,
,0,,,,,,,,,,
0,,,,,,,,,,,
,,,,,,,,,0,,
,0,13250000,,,,,1020000,,,,
,,4064000,,,,,,,,,2639000
,,4575000,,,,,,,,,
30010000,,,,,,,,,,,
,5369000,,,,,,,,,,
,28370000,,,,,10360000,,,,28070000,6531000
,,,,,,,,,,4705000,
,,,,,,,,,,,0
21280000,,0,,,,,,,,1730000,
,50010000,,,,,,,,,,
,,,,,,,,,6022000,,
,14990000,,,,,,,,,,
,,0,,,,,,,,,
20640000,21100000,,,,,,,,,,
,,,,,,,1420000,,,,
,129200000,,,,,,,,,,
,,0,,,,,,,,,
,142100000,,,,,,,,,,
,1582000,,,,,0,2109000,,,,
,,3789000,,,,,,,,,
,,21040000,,,,,,,,,
,,,,,,,,,,,13250000
66220000,,,,,,,,,,,
,,11210000,,,,,,,,,
,,,,,,,0,,,,
,,,,,,,,,,,17610000
,188100000,,,,,,,,,,
39560000,,54130000,,,,,,,,,
,0,,,,,,,,,,
6342000,,,,,,,,,,,
,58650000,56520000,,,,,,,,,
,5212000,,,,,,,,,,
0,,,,,,,,,,,
,,43740000,,,,,,,,,
,91270000,,,,,,,,,,
103000000,,105800000,,,,,,,,36580000,
62660000,,,,,,,,,,,
,5829000,,,,,,,,,,
14910000,,,,,,,,,13080000,,2091000
,,,,,,,,,,3466000,
,,7315000,,,,,,,,,3563000
94780000,,,,,,,,,,28100000,
40970000,23960000,30770000,,2373000,,2881000,2830000,3576000,19840000,16150000,18160000
,479400000,,,,,,,,202700000,268600000,0
,,,,,,,,,,,2154000
18960000,46420000,,,,,,,,,,
,,,,,,,,,0,,
,53120000,,,,,,,,,144800000,
,189200000,,,,,,,,184700000,,
,,35300000,,,,,,,,,
,,,,,,,,,4048000,6279000,4119000
,,0,,,,,,,,,
,34350000,,,,,,,,,,
,,,,,,,,0,,,
,,,,,,,,,,,2179000
,,,,,,,,,17440000,,
,61880000,50830000,,,,,,,,,15240000
,,,,,,,,,,,74990000
,,,,,,,,,,,12640000
,3189000,,,,,,,,,,
,,,,,,,,,,559000,
2384000,2657000,,,,,,407000,,,502400,
0,0,,,,,,,,,,0
4384000,,5878000,,,,,,,3195000,,
,,,,,,,,,3195000,,2240000
,,258100000,,,,,,,,,
3002000,,,,,,,,,,,
98960000,75290000,,,,,8609000,,,2735000,49150000,50290000
8321000,,0,,,,,,,,,
,,1042000,,,,,,,,,
,,,,0,,,,,,,
,,,,,,,,,,6548000,
51090000,,44930000,,,,,,,19770000,21360000,
,,,,,,,,,1300000,,
,4893000,,,,,,,,,,
,5873000,,,,,,,,,,
,,284700000,,,,,,,,,
0,,,,,,,,,,,
5947000,7320000,8753000,,,,,1764000,,,,
,7078000,8760000,,,,240600000,147700000,,736900000,436900,903800000
,46960000,,,,,,,,,,2591000
0,,,,,,,,,,,
,,0,,,,,,,,,
77480000,,29340000,,,,,,,,,
1054000000,225300000,1987000000,,,,1704000,,,,78550000,91770000
,16930000,41340000,,,,,,,,,
,,,,,,,463400,,,,
,,,,,2360000,,,,19480000,,
,,3182000,,,,,,,,,
,,50490000,,,,,,,,,4891000
,,,,0,,,,,,,
,,11610000,,,,,,,,,
14260000,,,,,,10620000,,,,,
,11030000,,,,,,,,,4897000,
,,,,,,,,,1845000,,
7598000,,,,,,,970400,,,,2006000
,10200000,9353000,,,,,,,,,
,,,,,,,,,,,0
13770000,,,,,,,,,,,8860000
,,41680000,,,,,,,,52960000,31000000
,25380000,,,,,,,,,,
15760000,35310000,0,,,,,,,7607000,26480000,51250000
15620000,15380000,21840000,,,,,,,,,
,,,,,,,,,28180000,,
,,,,,,,,,,2480000,
,25780000,,,,,,,,,,
,,,,,,,,5267000,,,
,,,,,,,,,,,7158000
,,3647000,,,,,,,,,
,,8654000,,,,,,,,,10510000
7894000,,,,,,,,,,,
,11290000,,,,,,,,,,
,,,,,,,,,,,51970000
12950000,,,,,,,,,,,
18130000,,,,,,,,,,,9582000
17720000,,,,,,,,,,,
,,1391000,,,,,,,,,
13470000,,,,,,,,,,,
,,,,,,,14340000,,,,
,11270000,,,,,,,,,,
,0,35300000,,2828000,2148000,3999000,,2739000,17990000,0,18500000
,14260000,,,,,,,,,,
412000,419700,,,,,,,,,,
486600000,,,,,,,,31420000,220900000,301600000,196500000
0,0,,,,,,,,0,,
,,,,,,,,,0,,
9445000,,,,,,,,,,,
,,,,,,2051000,,,,,
,,8027000,,,,,,,,,
,,5874000,,,,,,,,,
,,27890000,,,,,,,,,
3793000,,2911000,,,,,,,,,24850000
,,204500000,,,,,,,,,
,72980000,,,,,,,,,,
,4148000,,,,,,,,,,
0,,,,,,,,,,,
,,,,,,,80680000,,236300000,,
,22690000,,,,,,,,,,
17270000,14380000,23960000,,,,6552000,4386000,,20140000,14300000,6966000
,,2489000,,,,,,,,,
,902100,,,,,,,,,,
0,,,,,,,,,,,
,,,,,,,,,8286000,,
,,47220000,,,,,,,,,
,,,,,,,,,,,570500
20230000,16380000,,,,,,,,,,
,0,,,,,,,,,,
,15770000,,,,,,,,,,3863000
5059000,,,,,4615000,9750000,,7342000,,,12640000
,,3626000,,,,,,,,,1545000
,,0,,,,,,,,,
,,22310000,,,,,,,,,
,,,,,,,,,,590400000,
,4902000,,,,,,,,,,
,,4816000,,,,,,,,,
,,30030000,,,,,,,,,
12710000,16450000,11660000,,,,,,,,,
,1529000,,,,,,,,,,
2207000,,1599000,,,,,,,,,
7630000,,,,,,,,,,,
,,,,,,,,,,,0
,6290000,,,,,,,,,,
,,,,,,,,,,,75080000
,,,,,,,,,,2715000,
,,0,,,,,,,,,
,5236000,,,,,,,,,,
,,,,,,,,,3862000,,21930000
,,1249000000,,,,,,,,,
,,0,,,,,,,,,
,,10740000,,,,,,,,,
,12340000,,,,,,,,,,
13890000,,,,,,,,,,,
,2133000,,,,,,,,,,
13670000,,,,,,,,,,,
,,0,,,,,,,,,
17230000,,,,,,,,,,,
4892000,9240000,,,,,,,,,,
,,9193000,,,,,,,,,
,,,,,,,,,,,10980000
,,,,,,97540000,,,,,
,,,,,,,,,,5585000,
6330000,,,,,,,,,,,
0,,,,,,,,,,,
18900000,,,,,,,,,,17330000,
,0,,,,,,,,,,
20100000,3356000000,181100000,,,,,,,1202000000,977500000,0
10370000,,,,,,,,,10890000,,
,,,,,,,,,0,,
,9991000,,,,,,,,,,
,,,,,,,,,10050000,,
,17300000,,,,,,,,,,
333800000,31460000,,,,,,,21590000,100700000,,
,,6780000,,,,,,,,,
,,,,,,1986000,,,,,
53760000,,,,,,,,,,,
,2559000,,,,,,,,,,
20600000,15470000,,,,,,,,,,
,,,,,,,,,0,,
,,,,,,,,,,35810000,
,,,,,,,,,4781000,,
,,16960000,,,,,,,,,
,,219700000,,,,,,,,,
,,9912000,,,,2200000,,,,6302000,
13030000,17440000,19230000,,,,,,,0,9767000,7412000
,24740000,,,,,7278000,,5692000,,11290000,
,23960000,5447000,,,,,,,,14190000,
,,,,,,,,,0,,
,,,,,,,,,,2201000,
,61880000,,,,,,,,,,
,,47320000,,,,,,,,,
,,,,,,,,,,0,
,,31770000,,,,,,,,,
9076000,,,,,,,,,,,
,,,,,,,,,,,804700
3275000,,,,,,,,,,,
,28230000,,,,,,,,,,
31520000,,,,,,,,,,,
,,5535000,,,,,,,,,
,,,,,,,,,,1313000,
,,31970000,,,,,,,,,
,813900000,,,,,,,,,,
,9387000,,,,,,,,,,
,296000000,,,,,,,,,,
,,16010000,,,,,,,10040000,5058000,6470000
,20290000,,,,,,,,,,
,2607000,,,,,,,,,,
,,9602000,,,,,,,,,
21150000,,,,,,,,,,,
0,,,,,,,,,,,
,1297000,,,,,,,,,,
,16330000,19040000,,,,,,,,,
,,,,,,,,4808000,,,
,,,,,,,,,,2422000,
,33750000,32880000,,,,,,,16600000,,4606000
0,30370000,79500000,4362000,,,2985000,5402000,2975000,25360000,45030000,23110000
2652000,,,,,,,,,,,
84720000,24250000,,,,,,,,0,2183000,1951000
,13660000,,,,,0,,,7798000,,5599000
,,,,,,,,,,,0
,,,,,,,,,0,,
58080000,90660000,,,,,,,,0,82050000,65650000
,386600000,,,,,,,,,,
,,9688000,,,,,,,,,
2068000,,,,,,,,,,,
,,16580000,,,,,,,,,
,,,,,,,,,0,,
5882000,,,,,,,,,,,
2282000,,,,,,,,,,,
0,,,,,,,,,,5787000,
50340000,,8349000,,,,,,,,,
,,,,,,,,,,0,
,,,,,,,,4052000,,,
,19760000,,,,,,,,,,
,43150000,32380000,,,,,,,,10690000,
8194000,,,,,,,,,,,4391000
1901000,,,,,,,,,,,
,,,,,,7552000,,,,,9918000
61110000,,,,,,,,,,,
,,,,,,,,,,,28720000
,,,,,,,,,,,1116000
,0,,,,,,,,,,
3657000,,3787000,,,,,,,,1922000,
,33670000,,,,,,,,,,
,,,,0,,,,,,,
,,,,,,,,,0,,
,,2920000,,,,,,,,,
2428000,4261000,1542000,,,,,,,1977000,4132000,
,,,,,,,,4015000,,,
,,,,,,,4141000,,,,
,,4932000,,,,,,,,,
,2182000,2377000,,,,,,,,0,
,41150000,,,,,41590000,39770000,,,2803000,
,995800000,,,,,,,,,,
,,,,,,,,1104000,9358000,1704000,11230000
,3561000,,,,,,,,,,
15620000,,,,,,,,,,,
0,0,,,,,,,,0,,
21470000,,,,,,,,,,,
0,,,,,,,,,,,
2498000,,,,,,,,,,,
,15820000,,,,,,,,,,
,5974000,,,,,,,,,2905000,
7961000,1355000,,,,,,,,,,
,,,,,,,,,0,1160000,12340000
,,26650000,,,,,,,,,
200700000,153500000,,,,,,,,,,
,18690000,,,,,,,,,,
,34690000,,,,,,,,,,
,,,,,,,,,1529000,,
,,10270000,,,,,,2107000,0,2896000,
576800000,,,,,,,,,,,
,9180000,,,,,,,,,,
,,,,,,,,,159800000,,
,,5839000,,,,,,,,1128000,
149900000,97110000,,,,,,,,111200000,,
,11430000,6926000,,,,,,,,,
0,,,,,,,,,,,
,3921000,,,,,,,,,,
,0,,,,,,,,,,
164900000,,,,,,0,,,64150000,,47120000
0,2809000,15760000,,,,,,,,,
8655000,,,,,,,,,70000000,,
,,156700000,,,,,,,,,
,,51590000,,,,,,,,,
88790000,54530000,88820000,,,,16010000,12660000,,52210000,44100000,52310000
,,13170000,,,,,,,,5747000,5929000
,3486000,,,,,,,,,,
16530000,,,,,,,,,,,
,,,,,,,,,3822000,,
,,32720000,,,,,,,,,
,,,,,,,,,6680000,,
,,,,,,,,,26560000,,
101700000,105800000,91780000,3131000,5846000,5060000,22390000,20000000,,55680000,,
8458000,26280000,,,,,,,,,,
186200000,,,,,,,,,,,
,,26090000,,,,,,,,,
,,,,,,,,,,2671000,
,,,,,1436000,,1523000,,0,0,
,,0,,,,,,,,,
,,,,,,,,,2050000,,
,619700000,,,,46410000,102100000,77240000,31370000,262800000,377400000,265900000
,,,,,,,,,121800000,,
,0,0,,,,,,,,,
,0,8220000,,,,,,,,3233000,
,,,,,,,,,,90930000,
,,0,,,,,,,,,
,,,,,,,,,165500000,,
182100000,,,,,,,,,,,
,,1248000,,,,,,,,,
50560000,48870000,34180000,,,,,,,,,27790000
,,,,,,,,,,,11840000
,1966000,,,,,,,,,,
,1839000,7539000,,,,,,,,,
41510000,16880000,59910000,,,,12240000,5249000,,,26180000,
1958000,7072000,,,,,,,,,1119000,
0,,,,,,,,,,,
,,,,,,,,,,,1266000
,,,,,,,,,3758000,,
,,,,,,0,,,,,
,,243200000,,,,,,,,,
,58960000,,,,,,,,,,
0,,,,,,,,,,,
,18490000,34170000,,,,,,,,,
2807000,,,,,,,,,,,
,,,,,,,,,,11330000,
,,,,,6709000,,,,,,
,,0,,,,,,,,,
,,,,,,,,,,,8816000
,,,,,,1173000,585800,,,,
,,7632000,,,,,,,,,
3072000,,,,,,,,,,,
3052000,,,,,,,,,0,2689000,
,1460000,,,,,,,,,,
,,6655000,,,,,,,,,
,3702000,,,,,,,,,,
19450000,0,,,,,,,,,,
,9342000,,,,,,,,,,
,,,,,,,,,916400000,,
,,13240000,,0,,,,,,,
0,,,,,,,,,,,
68210000,62670000,48190000,,,,9395000,4593000,,20110000,31340000,25790000
149900000,,,,,,,,,,,
,,0,,,,,,,,,
,3456000,7112000,,,,,,,8612000,3375000,
,,,,,,,,,26280000,,
20480000,,,,,,,,,,,
10340000,,,,,,,,,,,
,,,,,,,,,,2719000,
,,6407000,,,,,,,,,
,9540000,,,,,,,,,,
,,,,,,,,,,24530000,
,0,100800000,,,,,,,,,
,,,,,,,,,,,0
,,,,,,,,,,,0
,6609000,,,,,,,,,,
,25780000,,,,,,,,,,
,7347000,,,,,,,,,,
,36480000,27830000,,,,,,,,,
21100000,,,,,,,,,8181000,12690000,
,67160000,,,6520000,,,,,,,
,,,,,,,,,,2220000,
,,,,,,,,,,,62860000
489300000,,,,,,,,,,,
0,,,,,,,,,,,
,,,,,,,,,,0,
,11530000,,,,,,,,,,
7736000,,,,,,,,,,,
,,0,,,,,,,,,
,,2949000,,,,,,,,,43560000
,7251000,,,,,,,,,,
1871000000,0,3402000,,,,,212800000,,,,
,,4216000,,,,,,,,,
22060000,52710000,,,,,,,,,,8248000
,,,,,,,,0,,,
4463000,,,,,,,,,,,
,,0,,,,,,,,,
,6859000,,,,,,,,,,
,,,,,,,,,13560000,,
,,,,,,,,,0,8761000,5187000
9891000,,,,,,,,,3924000,5365000,
,4056000,,,,,,,,,,
,,0,,,,,,,,,
,1649000,,,,,,,,,,
,,7781000,,,,,,,,,
,,0,,,,,,,,,
,,,,,,,,,,,15030000
,,0,,,,,,,,,
,,82400000,,,,,,,,,
0,0,,,,,,,,,,
0,156800000,119700000,,,,,,,75360000,,
,838000,206400,,,,,,,,,
,108700000,,,,,,,,,,
,5383000,,,,,,,,,,
,0,,,,,,,,,,
0,88400000,,,,,,,,,70060000,12560000
13500000,0,,,,,,,,10370000,,
21930000,,,,,,,,,,,
,,20170000,,,,,,,,,
,0,,,,,,,,,,
,,,,,,,,,,,10750000
,,130200000,,,,,,,,,
,,,,,,,,,,,5536000
1237000,,,,,,,,,,,
257000000,,171600000,,,,,,,,,114400000
15690000,,,,,,,,,,,
,8390000,,,,,,,,,,
,,27300000,,,,,,,,,
,,,,,,,,,,1541000,
,,1232000,,,,,,,,,
12000000,57750000,294000000,,,,,0,,,,25410000
,,,,,0,0,,,,,519400
24580000,,,,,,,,,,,
,2252000,,,,,,,,,,
,,52690000,,,,,,107100,,,
0,,0,,,,,,,,0,
,,,,,,,,,3776000,,
43250000,52130000,,,,,,,,,,
,3862000,,,,,,,,,,
27000000,28290000,,,,,,,,,,
,,,,,,,,,,,8434000
,,33260000,,,,,,,,,
,,42680000,,,,,,,,,
,53450000,,,,,,,,,,
14140000,,6711000,,,,,,,4756000,,
0,,,,,,,,,,,
,,,,,,,,0,,,
9819000,,,,,,,,,,,
,3925000,,,,,,,,,,
60500000,100900000,,,,,,6148000,,,,
,,17200000,,,,,,,,,
344400000,142200000,,,,,,,,,,
,36860000,,,,,,,,,,
614000000,,71030000,,,,,,,,371800000,
,,0,,,,,,,,,
56980000,37100000,38100000,,,,,,,,,
,34330000,36180000,,,,,,,,,
,,,,,,,,,,0,
81870000,,59600000,,,,,876100,,,,35960000
,,,,,,,,,0,,
,,70290000,,,,,,,,,
0,,,,,,,,,2888000,,
63110000,,,,,,,,,,,
,,,,,,29800000,,,,,
,,,,,,,,,,1106000,
,2895000,,,,,,,,,,
,4741000,,,,,,,,,,
,0,,,,,,,,,,
,,,,,,,,,,3141000,
,139600000,198000000,,,,,,,,,
38000000,36990000,59070000,,,,,,,,,15680000
,,136400000,,,,,,,,71940000,
,90460000,,,,,,,,,,
14430000,,1929000,,,,,,,914500,,
,,,,,,,,,,,18800000
141200000,,,,,,,,,,,
,,15900000,,,,,,,,,
,,,,,,22050000,,,,,
19560000,,4960000,,,,0,,,,,
1394000,12730000,,,,,,,1957000,,1149000,
0,2816000,,,,,,,,,,0
,,8343000,,,,,,,4405000,,
,,,,,,,,283700,,,
,,,,,,,,,,,2329000
,,,,,,,,,,11860000,
64890000,34310000,,,,,,,,,,
,,9685000,,,,,,,,,
,99930000,,,,,,1428000,,,,
56890000,,,,,,,,,,,
9674000,,,,,,,,,,,
,,54670000,,,,,,,,,
,5736000,,,,,,,,,,
43860000,23150000,,,,,81680000,62760000,2300000,,65810000,88560000
,,,,,,,,,0,0,
,,,,,,7078000,,,673600,,
,,7418000,,,,,,,,,
59720000,,,,,,,,,,,
,17140000,,,,,,,,,,
,,2201000,,,,,,,,,
,,,,,,,,,,,13670000
,,20590000,,,,,,,,,
,0,,,,,,,420800,6681000,,
29540000,47000000,33750000,,,,,,,,,13480000
,,,,,,,,,0,,
12300000,10200000,,,,,,,,,1098000,3330000
,7825000,,,,,,,,,,
,,0,,,,,,,,,
,,7006000,,,,,,,,,
17310000,,,,,,2153000,,,,,
,,,,,,,,,,9122000,
,,,,,,,,,,8589000,
,,,,,,,,,0,,
,,79800000,,,,,,,,,
,,0,,,,,,,,,
,,3854000,,,,,,,,,
90770000,121800000,149400000,,,,12190000,25120000,7708000,70140000,21880000,42130000
